,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"(0,)",(-0.0054646249490778+0.001316824080167812j),(-0.004982313767968155+0.0011424372276755462j),(-0.006698976243037691-0.0007959914996480962j),(-0.005564643019484835-0.0035151399720392187j),(-0.0034277574464086063-0.0054391257904676926j),(-0.0007358392731870322-0.006243279202447813j),(0.0019801085293029187-0.005825620908642113j),(0.004207092363318069-0.0043164417623050705j),(0.005544431083508046-0.002044883374133248j),(0.005773871415178777+0.0005298756028198023j),(0.0038484109513766272+0.001794008498487075j),(0.003850419921421412+0.0017895753124140992j),(0.005774798942817913+0.0005212587957235262j),(0.005541403245636576-0.0020535485039090804j),(0.00420024336951068-0.004323372379994767j),(0.0019703612246048433-0.005829158052775846j),(-0.0007468540377359408-0.006242229625597489j),(-0.0034379262729299573-0.00543305807548143j),(-0.005571716156766467-0.0035045751524087876j),(-0.006700986480694299-0.0007824405824387573j),(0.00197049570135152-0.007683270073112078j),(0.0018803137270509696-0.006957282028007201j),(0.005335914742665422-0.007660511204097975j),(0.007756513324734907-0.004396099407822013j),(0.008526975439550598-0.0005911322242128314j),(0.007644132684169551+0.0030257964834905053j),(0.005393437823982588+0.005812814893772469j),(0.0022824006578421267+0.007319208271789149j),(-0.0010607115503536637+0.00735239272661713j),(-0.004004244412835732+0.005997135043123105j),(-0.004213808028701588+0.0031158039591166102j),(-0.004208400566820819+0.003123263451434724j),(-0.0039906442324044175+0.0060069460980080504j),(-0.0010426633625795275+0.007355733621533706j),(0.0023019362467221255+0.0073140419633020955j),(0.005410570206702691+0.005798392649643458j),(0.007654566565854939+0.0030030680416143164j),(0.00852670073854076-0.0006193080052472794j),(0.007742585055512183-0.0044249973361115595j),(0.005307235644379429-0.007683856401112149j),(-0.0013116974797999848+0.00308053321831701j),(0.0007193600903524508+0.002322826008844179j),(0.00048119578019436074+0.00026065560312194j),(0.0007735280117971851-0.0003076052734590391j),(0.0006902915319640358+0.0001608629112185198j),(0.00038286596274385515+0.0004972972735453794j),(-3.408546577995444e-05+0.0005664760964840037j),(-0.000371157712614942+0.0003658764749130338j),(-0.00048395528622231397+1.7518631944503858e-05j),(-0.00034376488955350517-0.0002966514567142743j),(0.00021770326717633208-8.794553292489378e-05j),(0.00020171649525773958-0.00010202264356550425j),(-0.00036762309288051803-0.00026693959167290045j),(-0.00048087450697068543+6.371221243682084e-05j),(-0.0003295609704343782+0.0004061180266950907j),(4.0987768992651504e-05+0.0005699129023530679j),(0.00046430534748722945+0.0004345236238017277j),(0.0007274324936864315+1.3978341310108357e-05j),(0.0006729164461199106-0.0005448871532419635j),(0.0006904158422230294-0.0001614653489101401j)
2,"(1,)",(-0.004965896182449938+0.0012360355160491734j),(-0.004525266606425562+0.0010891838902553246j),(-0.00610723922615034-0.000656567872103125j),(-0.005101675460279476-0.0031441551150592547j),(-0.003175087913246836-0.00491748977336587j),(-0.0007319461033102079-0.005676445579454672j),(0.0017450853751223832-0.0053229602319769245j),(0.003787517979213513-0.003970722452121802j),(0.005027260570040081-0.0019156191845686055j),(0.005261136068710957+0.00042628507002956693j),(0.0035199417248700142+0.0015968634614716556j),(0.003518209133262247+0.0016008344286589937j),(0.005260418298997884+0.00043396653052933865j),(0.005030064124847949-0.0019079436236736661j),(0.0037937016397226898-0.003964638054021626j),(0.0017538074855375351-0.00531993251606154j),(-0.0007221518237910078-0.005677517051237721j),(-0.00316610821995765-0.004923019036284365j),(-0.005095507222731027-0.0031536512602184834j),(-0.006105616137491341-0.000668661941741982j),(0.001754493162231227-0.007006759042195643j),(0.0016350229268082069-0.00636095822881987j),(0.004770711951474906-0.0070426245157487j),(0.007015174822773708-0.004094135403318928j),(0.007760201759780968-0.0006345499456079366j),(0.006995510829155677+0.002671345563390621j),(0.004974953848343272+0.005235169143492688j),(0.002156749438648462+0.006640770373717482j),(-0.0008882741929863851+0.006706222568699783j),(-0.0035835116178484228+0.005502431811181458j),(-0.00380562861357273+0.002878642348680258j),(-0.003810537516580518+0.002872063391203196j),(-0.0035957490616136435+0.005493857255046769j),(-0.0009043978105151293+0.00670346584119013j),(0.0021394007659630084+0.006645612421440731j),(0.00495985550041993+0.005248233144573385j),(0.006986480480440926+0.0026917372693238796j),(0.007760783071492039-0.0006094227583548074j),(0.007027943651376266-0.004068517306296148j),(0.004796582722406971-0.007022123547370596j),(0.0007193600903524508+0.002322826008844179j),(-0.0018763241662197085+0.002466464800152878j),(-0.00018796838304356217+0.0011470268453972672j),(-0.0009926910038720275-0.0006100199088149676j),(-0.00024535450309782564-0.000845652890589129j),(0.0003424839870224197-0.000666935031535546j),(0.0006281178116296581-0.00021852697222936025j),(0.0005494895688201345+0.0002511851448743284j),(0.00020549579291875681+0.0005183696422517433j),(-0.00019681910470663116+0.0004818185385518072j),(-0.00016094822506353886-0.00019149842984697373j),(-0.00014596294731573174-0.00025879340875916194j),(-0.00031900390577722964+0.0004595306034400809j),(7.542945102443167e-05+0.0005993507915448701j),(0.0004940775176053186+0.00043869187103785063j),(0.0007350364939347134+2.0049417148510305e-05j),(0.00067538751197085-0.0004960572499426063j),(0.00034528951381944476-0.0009208776278031797j),(7.481443183458379e-07-0.0011246637601201417j),(-0.00019137267430310254+2.898309487958972e-05j)
2,"(2,)",(-0.0058479475967494286+0.00390903366767127j),(-0.005344881366503304+0.0035170535726262043j),(-0.008197368629651001+0.001994824835136589j),(-0.008047943809534433-0.0016871038954229143j),(-0.006378998740478484-0.004868525856302774j),(-0.0035764840380611024-0.0069766852381820945j),(-0.00021909207992689867-0.007664410847519209j),(0.0030365787776597615-0.006864329681790639j),(0.0055805853796250665-0.004789743017288376j),(0.00696087030955586-0.0018839011795461823j),(0.005261136068710942+0.0004262850700295688j),(0.0052604182989978866+0.0004339665305293325j),(0.006963941056049276-0.0018704950443412236j),(0.005589630243550783-0.004778293225316796j),(0.003050491623747948-0.006857456049943928j),(-0.00020254646653358464-0.007664152068666585j),(-0.00356038017878478-0.006984021921265354j),(-0.006366764073634238-0.004883042433063419j),(-0.008042740259814047-0.0017068679693381854j),(-0.008201436893448821+0.0019731165375810695j),(-0.0010389294680785816-0.01009063960966853j),(-0.0008985015093966081-0.009181371556036993j),(0.0029063501216937643-0.011549345793412148j),(0.007250285334809618-0.008708075523647763j),(0.00984697761283977-0.004507467383484618j),(0.010387396823255297+0.00018181933832501224j),(0.008941128640266013+0.004473917002779722j),(0.005920448821043339+0.0076178200617073605j),(0.0019884161278994825+0.00911790262099972j),(-0.0020715042740357364+0.008805101926628098j),(-0.0035835116178484206+0.005502431811181439j),(-0.0035957490616136427+0.005493857255046775j),(-0.0020976219141870356+0.00879723931259234j),(0.001958766144855911+0.009122367433675994j),(0.005892900832187712+0.00763630464809044j),(0.008922159088123095+0.004505657362890745j),(0.010383325957329543+0.0002231884840726151j),(0.009862802367561286-0.004462996304903272j),(0.007288473453740818-0.00866955125732807j),(0.0029657238893935926-0.01152755899872863j),(0.00048119578019436074+0.00026065560312194j),(-0.00018796838304356217+0.0011470268453972672j),(-0.002575618310671163+0.003007995288798575j),(-0.00019913473623553516+0.0011449284142379201j),(-0.001700366598320389+0.0011764705004201938j),(-0.0016367414582825728-0.0001332746756564463j),(-0.0009778178585734315-0.00103188369647948j),(-1.561952485327731e-05-0.0012710915679423538j),(0.0007832757665221213-0.0008559601554199334j),(0.0010712718870929117-7.765022959906008e-05j),(-0.00019681910470660736+0.0004818185385517989j),(-0.0003190039057772444+0.0004595306034400677j),(0.001036350220527944+0.00014462877136026716j),(0.0009340069340127774-0.0006169973667901081j),(0.00033593649610183236-0.0011586516404213192j),(-0.0004997333659399916-0.001207947857753182j),(-0.001188333284701847-0.0007467643056436157j),(-0.0013635771202531659-3.754937740112934e-05j),(-0.0009938063097501009+0.0013193051195805846j),(-2.2460045435260804e-05+0.004122129874236413j)
2,"(3,)",(-0.003696590494970276+0.006219997143741758j),(-0.00340255998953797+0.005633513999368737j),(-0.006717177980349591+0.005478270587715364j),(-0.008197368629651007+0.0019948248351365824j),(-0.00804794380953444-0.0016871038954229208j),(-0.006378998740478484-0.004868525856302782j),(-0.0035764840380610938-0.0069766852381821j),(-0.00021909207992689968-0.007664410847519204j),(0.0030365787776597737-0.006864329681790638j),(0.005580585379625069-0.004789743017288382j),(0.005027260570040075-0.0019156191845686008j),(0.005030064124847949-0.0019079436236736737j),(0.005589630243550788-0.004778293225316794j),(0.0030504916237479446-0.006857456049943919j),(-0.0002025464665335794-0.0076641520686665816j),(-0.003560380178784771-0.006984021921265357j),(-0.006366764073634243-0.004883042433063427j),(-0.008042740259814057-0.0017068679693381895j),(-0.008201436893448806+0.0019731165375810543j),(-0.006731256215842152+0.005458870956070881j),(-0.005640225254579103-0.00917997032126057j),(-0.005091769539372008-0.008371490460194355j),(-0.0025249796016354933-0.012329811339387918j),(0.0029063501216937625-0.011549345793412154j),(0.007250285334809626-0.008708075523647772j),(0.009846977612839774-0.004507467383484622j),(0.010387396823255299+0.00018181933832502227j),(0.008941128640266012+0.0044739170027797105j),(0.005920448821043339+0.007617820061707366j),(0.0019884161278994903+0.009117902620999728j),(-0.0008882741929863872+0.006706222568699774j),(-0.000904397810515124+0.0067034658411901345j),(0.0019587661448559153+0.009122367433675995j),(0.005892900832187704+0.007636304648090429j),(0.008922159088123088+0.004505657362890741j),(0.010383325957329544+0.0002231884840726204j),(0.0098628023675613-0.004462996304903277j),(0.007288473453740824-0.00866955125732808j),(0.0029657238893935913-0.011527558998728609j),(-0.002450180957988544-0.012336185205962961j),(0.0007735280117971851-0.0003076052734590391j),(-0.0009926910038720275-0.0006100199088149676j),(-0.00019913473623553516+0.0011449284142379201j),(-0.0025756183106711637+0.0030079952887985743j),(-0.0001991347362355335+0.0011449284142379197j),(-0.0017003665983203835+0.0011764705004201936j),(-0.0016367414582825755-0.00013327467565644175j),(-0.0009778178585734404-0.001031883696479463j),(-1.561952485330928e-05-0.0012710915679423583j),(0.0007832757665221492-0.0008559601554198995j),(0.00020549579291874754+0.0005183696422517341j),(7.542945102444805e-05+0.000599350791544863j),(0.0009340069340127352-0.0006169973667901688j),(0.0003359364961018615-0.0011586516404213227j),(-0.0004997333659399822-0.001207947857753182j),(-0.0011883332847018636-0.0007467643056435878j),(-0.0013635771202531748-3.7549377401148895e-05j),(-0.0009938063097500816+0.001319305119580603j),(-2.2460045435268973e-05+0.0041221298742364085j),(-0.0009938063097500807+0.0013193051195806123j)
2,"(4,)",(-0.0006758233223057997+0.007424572642262679j),(-0.0006618949375500429+0.006748678633251702j),(-0.0038077129929462265+0.008065599616916566j),(-0.006717177980349594+0.005478270587715373j),(-0.00819736862965102+0.0019948248351365915j),(-0.00804794380953445-0.0016871038954229195j),(-0.006378998740478485-0.004868525856302786j),(-0.0035764840380610972-0.006976685238182097j),(-0.00021909207992689878-0.007664410847519211j),(0.0030365787776597698-0.0068643296817906515j),(0.003787517979213514-0.003970722452121797j),(0.00379370163972269-0.003964638054021627j),(0.0030504916237479463-0.006857456049943926j),(-0.00020254646653357917-0.007664152068666577j),(-0.0035603801787847723-0.006984021921265359j),(-0.0063667640736342485-0.00488304243306343j),(-0.008042740259814074-0.001706867969338187j),(-0.00820143689344882+0.001973116537581067j),(-0.006731256215842141+0.005458870956070873j),(-0.003830641470340719+0.008053051436926181j),(-0.009710526997177267-0.006230291172363902j),(-0.00880972653311645-0.005699442961360035j),(-0.008120658415814982-0.010648056863081573j),(-0.0025249796016354993-0.012329811339387934j),(0.00290635012169377-0.011549345793412175j),(0.007250285334809635-0.008708075523647784j),(0.009846977612839786-0.004507467383484612j),(0.010387396823255297+0.00018181933832501487j),(0.008941128640266019+0.004473917002779718j),(0.005920448821043351+0.007617820061707374j),(0.0021567494386484534+0.0066407703737174795j),(0.002139400765963011+0.006645612421440731j),(0.005892900832187707+0.0076363046480904355j),(0.008922159088123082+0.0045056573628907415j),(0.010383325957329546+0.00022318848407262265j),(0.009862802367561308-0.0044629963049032766j),(0.007288473453740835-0.008669551257328099j),(0.0029657238893935956-0.011527558998728628j),(-0.0024501809579885354-0.012336185205962948j),(-0.008041545696127717-0.010693333511811252j),(0.0006902915319640358+0.0001608629112185198j),(-0.00024535450309782564-0.000845652890589129j),(-0.001700366598320389+0.0011764705004201938j),(-0.0001991347362355335+0.0011449284142379197j),(-0.002575618310671163+0.003007995288798575j),(-0.00019913473623553473+0.00114492841423792j),(-0.0017003665983203976+0.001176470500420178j),(-0.0016367414582825666-0.0001332746756564403j),(-0.0009778178585734525-0.0010318836964794574j),(-1.5619524853240778e-05-0.001271091567942361j),(0.00054948956882013+0.00025118514487431834j),(0.0004940775176053118+0.0004386918710378574j),(0.0003359364961017954-0.001158651640421339j),(-0.0004997333659399435-0.0012079478577532103j),(-0.0011883332847018547-0.0007467643056436095j),(-0.0013635771202531752-3.7549377401127326e-05j),(-0.0009938063097500963+0.0013193051195805813j),(-2.2460045435255132e-05+0.004122129874236411j),(-0.000993806309750092+0.001319305119580611j),(-0.0013635771202531756-3.7549377401101583e-05j)
2,"(5,)",(0.0026737098070038117+0.0072168809666209545j),(0.0023869063356578013+0.006580586796876001j),(4.2556281075322594e-05+0.00919365286474044j),(-0.0038077129929462287+0.008065599616916571j),(-0.006717177980349604+0.005478270587715379j),(-0.008197368629651024+0.0019948248351365897j),(-0.008047943809534448-0.0016871038954229254j),(-0.006378998740478484-0.004868525856302779j),(-0.003576484038061095-0.0069766852381821015j),(-0.00021909207992690266-0.007664410847519219j),(0.0017450853751223793-0.005322960231976918j),(0.0017538074855375301-0.005319932516061541j),(-0.00020254646653358052-0.00766415206866658j),(-0.0035603801787847714-0.00698402192126535j),(-0.006366764073634245-0.00488304243306343j),(-0.008042740259814076-0.0017068679693381936j),(-0.008201436893448832+0.00197311653758107j),(-0.006731256215842151+0.005458870956070883j),(-0.0038306414703407174+0.008053051436926166j),(1.3951405766319303e-05+0.00919197097681433j),(-0.01239827036703621-0.0014887433098401187j),(-0.011272572903677839-0.0013855649972979046j),(-0.012826194868601367-0.006486808391331327j),(-0.008120658415814991-0.010648056863081574j),(-0.002524979601635504-0.012329811339387946j),(0.0029063501216937695-0.011549345793412184j),(0.007250285334809643-0.008708075523647777j),(0.009846977612839775-0.0045074673834846184j),(0.010387396823255304+0.00018181933832501834j),(0.00894112864026603+0.004473917002779718j),(0.004974953848343266+0.005235169143492681j),(0.00495985550041993+0.00524823314457338j),(0.008922159088123086+0.004505657362890741j),(0.010383325957329536+0.00022318848407262333j),(0.009862802367561306-0.004462996304903277j),(0.007288473453740841-0.008669551257328099j),(0.002965723889393594-0.011527558998728649j),(-0.0024501809579885454-0.012336185205962965j),(-0.0080415456961277-0.010693333511811232j),(-0.012760043209493251-0.006579693406630299j),(0.00038286596274385515+0.0004972972735453794j),(0.0003424839870224197-0.000666935031535546j),(-0.0016367414582825728-0.0001332746756564463j),(-0.0017003665983203835+0.0011764705004201936j),(-0.00019913473623553473+0.00114492841423792j),(-0.002575618310671164+0.0030079952887985756j),(-0.00019913473623553392+0.001144928414237921j),(-0.0017003665983203772+0.0011764705004201903j),(-0.0016367414582825828-0.00013327467565641204j),(-0.0009778178585734196-0.0010318836964795007j),(0.0006281178116296445-0.00021852697222936752j),(0.000735036493934724+2.0049417148521794e-05j),(-0.0004997333659400203-0.0012079478577531777j),(-0.0011883332847018454-0.000746764305643641j),(-0.0013635771202531784-3.754937740114378e-05j),(-0.000993806309750083+0.0013193051195806065j),(-2.2460045435260072e-05+0.004122129874236412j),(-0.0009938063097500894+0.0013193051195805863j),(-0.001363577120253184-3.7549377401125626e-05j),(-0.0011883332847018617-0.0007467643056435823j)
2,"(6,)",(0.005714632970074156+0.005544205150720287j),(0.00516387301868251+0.005077182983609442j),(0.004134342183815721+0.008547902908303285j),(4.2556281075329275e-05+0.009193652864740443j),(-0.0038077129929462257+0.008065599616916577j),(-0.0067171779803496005+0.0054782705877153845j),(-0.00819736862965102+0.0019948248351365863j),(-0.008047943809534441-0.0016871038954229154j),(-0.006378998740478486-0.004868525856302778j),(-0.003576484038061106-0.0069766852381821015j),(-0.0007319461033102047-0.005676445579454662j),(-0.0007221518237910106-0.005677517051237718j),(-0.003560380178784774-0.006984021921265345j),(-0.006366764073634234-0.004883042433063423j),(-0.00804274025981407-0.0017068679693381871j),(-0.00820143689344883+0.001973116537581071j),(-0.006731256215842153+0.005458870956070894j),(-0.0038306414703407135+0.008053051436926178j),(1.3951405766320942e-05+0.009191970976814305j),(0.004105027655949476+0.008559712697424778j),(-0.01295744928454194+0.004493447222928951j),(-0.011792895854650988+0.004071519693559086j),(-0.015605068113269496-0.00023427302458991836j),(-0.012826194868601372-0.006486808391331319j),(-0.008120658415815-0.010648056863081576j),(-0.0025249796016355098-0.012329811339387946j),(0.002906350121693773-0.011549345793412174j),(0.007250285334809622-0.008708075523647777j),(0.009846977612839774-0.004507467383484619j),(0.010387396823255308+0.00018181933832500508j),(0.006995510829155665+0.0026713455633906175j),(0.0069864804804409255+0.0026917372693238753j),(0.010383325957329532+0.00022318848407261148j),(0.009862802367561286-0.00446299630490327j),(0.007288473453740827-0.008669551257328096j),(0.002965723889393592-0.011527558998728643j),(-0.002450180957988554-0.012336185205962972j),(-0.008041545696127713-0.010693333511811239j),(-0.01276004320949322-0.006579693406630281j),(-0.01557690425909127-0.0003802159480020952j),(-3.408546577995444e-05+0.0005664760964840037j),(0.0006281178116296581-0.00021852697222936025j),(-0.0009778178585734315-0.00103188369647948j),(-0.0016367414582825755-0.00013327467565644175j),(-0.0017003665983203976+0.001176470500420178j),(-0.00019913473623553392+0.001144928414237921j),(-0.0025756183106711633+0.0030079952887985756j),(-0.00019913473623553403+0.0011449284142379193j),(-0.0017003665983203603+0.0011764705004202235j),(-0.0016367414582825813-0.00013327467565646807j),(0.0003424839870223976-0.0006669350315355369j),(0.0006753875119708512-0.0004960572499426142j),(-0.0011883332847018868-0.0007467643056435711j),(-0.0013635771202531871-3.754937740117281e-05j),(-0.000993806309750094+0.0013193051195805978j),(-2.24600454352618e-05+0.004122129874236412j),(-0.0009938063097500816+0.001319305119580601j),(-0.0013635771202531659-3.754937740115374e-05j),(-0.0011883332847018617-0.0007467643056435995j),(-0.0004997333659399939-0.001207947857753174j)
2,"(7,)",(0.00782694441347599+0.002631527399508069j),(0.007103038207146024+0.0024394494824675514j),(0.007677790552805942+0.006135839619193265j),(0.004134342183815717+0.00854790290830328j),(4.255628107532638e-05+0.009193652864740443j),(-0.0038077129929462257+0.008065599616916571j),(-0.006717177980349599+0.005478270587715371j),(-0.008197368629651005+0.0019948248351365897j),(-0.008047943809534433-0.0016871038954229206j),(-0.006378998740478485-0.004868525856302774j),(-0.0031750879132468267-0.004917489773365859j),(-0.0031661082199576527-0.004923019036284361j),(-0.00636676407363423-0.004883042433063416j),(-0.00804274025981405-0.001706867969338181j),(-0.008201436893448818+0.001973116537581063j),(-0.00673125621584215+0.005458870956070882j),(-0.0038306414703407118+0.008053051436926178j),(1.3951405766323291e-05+0.009191970976814309j),(0.004105027655949458+0.008559712697424754j),(0.007653955645793696+0.006161604813366006j),(-0.010817311799836367+0.010939610016004016j),(-0.009836367265349864+0.009965788727317924j),(-0.015568587764597956+0.007362618009647264j),(-0.015605068113269482-0.00023427302458991725j),(-0.012826194868601367-0.006486808391331321j),(-0.008120658415814993-0.010648056863081571j),(-0.0025249796016354924-0.012329811339387932j),(0.0029063501216937612-0.011549345793412156j),(0.0072502853348096205-0.008708075523647763j),(0.009846977612839772-0.004507467383484621j),(0.00776020175978095-0.0006345499456079291j),(0.007760783071492037-0.0006094227583548105j),(0.009862802367561275-0.004462996304903266j),(0.007288473453740818-0.00866955125732807j),(0.0029657238893935926-0.011527558998728623j),(-0.002450180957988546-0.012336185205962963j),(-0.008041545696127717-0.010693333511811237j),(-0.012760043209493222-0.006579693406630281j),(-0.015576904259091223-0.00038021594800210227j),(-0.015615817120348787+0.00716233874632301j),(-0.000371157712614942+0.0003658764749130338j),(0.0005494895688201345+0.0002511851448743284j),(-1.561952485327731e-05-0.0012710915679423538j),(-0.0009778178585734404-0.001031883696479463j),(-0.0016367414582825666-0.0001332746756564403j),(-0.0017003665983203772+0.0011764705004201903j),(-0.00019913473623553403+0.0011449284142379193j),(-0.0025756183106711594+0.003007995288798572j),(-0.00019913473623553384+0.0011449284142379193j),(-0.0017003665983204267+0.001176470500420148j),(-0.00024535450309782494-0.0008456528905891052j),(0.00034528951381946146-0.0009208776278031813j),(-0.0013635771202531808-3.754937740109874e-05j),(-0.0009938063097501078+0.0013193051195805668j),(-2.2460045435263735e-05+0.004122129874236402j),(-0.0009938063097500902+0.001319305119580587j),(-0.0013635771202531665-3.754937740111468e-05j),(-0.0011883332847018374-0.0007467643056436064j),(-0.000499733365939995-0.001207947857753178j),(0.00033593649610180444-0.0011586516404213235j)
2,"(8,)",(0.008524572300182068-0.0010435783304367351j),(0.007758792164989577-0.0009006655306233394j),(0.009935364197531734+0.0023045325585667677j),(0.007677790552805946+0.006135839619193264j),(0.004134342183815721+0.008547902908303288j),(4.2556281075328096e-05+0.009193652864740444j),(-0.0038077129929462317+0.008065599616916568j),(-0.006717177980349588+0.0054782705877153715j),(-0.008197368629651007+0.001994824835136585j),(-0.008047943809534441-0.0016871038954229128j),(-0.005101675460279467-0.0031441551150592525j),(-0.005095507222731037-0.0031536512602184795j),(-0.00804274025981405-0.001706867969338187j),(-0.008201436893448807+0.001973116537581059j),(-0.006731256215842145+0.0054588709560708815j),(-0.003830641470340716+0.008053051436926178j),(1.3951405766324563e-05+0.009191970976814316j),(0.004105027655949467+0.008559712697424764j),(0.007653955645793678+0.006161604813365995j),(0.009923540714716203+0.002342004179185335j),(-0.0055378933623162555+0.01696599234719632j),(-0.0049670872792970215+0.01549121819472291j),(-0.012028732266229985+0.01530665409522839j),(-0.015568587764597961+0.007362618009647273j),(-0.015605068113269501-0.000234273024589919j),(-0.012826194868601374-0.0064868083913313225j),(-0.008120658415814982-0.010648056863081578j),(-0.0025249796016355006-0.012329811339387925j),(0.0029063501216937664-0.011549345793412156j),(0.007250285334809624-0.008708075523647777j),(0.0070151748227737015-0.0040941354033189195j),(0.0070279436513762715-0.004068517306296157j),(0.007288473453740813-0.008669551257328073j),(0.002965723889393589-0.011527558998728607j),(-0.0024501809579885424-0.012336185205962953j),(-0.008041545696127712-0.010693333511811242j),(-0.01276004320949324-0.006579693406630284j),(-0.015576904259091244-0.0003802159480020983j),(-0.015615817120348756+0.007162338746322989j),(-0.012217366547151+0.015055407024358898j),(-0.00048395528622231397+1.7518631944503858e-05j),(0.00020549579291875681+0.0005183696422517433j),(0.0007832757665221213-0.0008559601554199334j),(-1.561952485330928e-05-0.0012710915679423583j),(-0.0009778178585734525-0.0010318836964794574j),(-0.0016367414582825828-0.00013327467565641204j),(-0.0017003665983203603+0.0011764705004202235j),(-0.00019913473623553384+0.0011449284142379193j),(-0.0025756183106711633+0.003007995288798576j),(-0.00019913473623553595+0.00114492841423792j),(-0.0009926910038720095-0.0006100199088149562j),(7.481443183628283e-07-0.0011246637601201445j),(-0.0009938063097500972+0.0013193051195806102j),(-2.246004543527068e-05+0.004122129874236406j),(-0.0009938063097500805+0.001319305119580615j),(-0.0013635771202531735-3.7549377401128174e-05j),(-0.0011883332847018747-0.0007467643056435715j),(-0.0004997333659399897-0.0012079478577531767j),(0.0003359364961017893-0.0011586516404213474j),(0.0009340069340127298-0.0006169973667901761j)
2,"(9,)",(0.007553466013156144-0.004823027323423235j),(0.006895752560014225-0.004345244075579255j),(0.01036230589287525-0.0023029885532907077j),(0.009935364197531741+0.0023045325585667707j),(0.0076777905528059515+0.006135839619193278j),(0.004134342183815721+0.008547902908303297j),(4.255628107531532e-05+0.009193652864740446j),(-0.003807712992946228+0.008065599616916568j),(-0.006717177980349598+0.005478270587715368j),(-0.008197368629651019+0.0019948248351365897j),(-0.006107239226150337-0.0006565678721031268j),(-0.00610561613749134-0.0006686619417419796j),(-0.008201436893448813+0.001973116537581059j),(-0.006731256215842144+0.0054588709560708685j),(-0.0038306414703407196+0.008053051436926174j),(1.395140576631802e-05+0.009191970976814326j),(0.0041050276559494725+0.008559712697424778j),(0.007653955645793691+0.006161604813366009j),(0.009923540714716185+0.002342004179185339j),(0.010368265403774337-0.0022589921743710476j),(0.0035735075426214812+0.02172045361919764j),(0.0036164155052791245+0.019868114544264775j),(-0.0043300151506081245+0.022503262652889607j),(-0.012028732266229993+0.015306654095228406j),(-0.015568587764597987+0.007362618009647281j),(-0.015605068113269515-0.00023427302458991993j),(-0.01282619486860137-0.006486808391331342j),(-0.008120658415814986-0.010648056863081568j),(-0.0025249796016354946-0.012329811339387932j),(0.0029063501216937647-0.011549345793412174j),(0.004770711951474908-0.007042624515748693j),(0.004796582722406966-0.007022123547370593j),(0.002965723889393589-0.01152755899872862j),(-0.0024501809579885346-0.012336185205962946j),(-0.008041545696127708-0.010693333511811242j),(-0.012760043209493244-0.006579693406630298j),(-0.015576904259091268-0.00038021594800209587j),(-0.015615817120348785+0.007162338746323004j),(-0.012217366547150986+0.015055407024358865j),(-0.004830486776243487+0.022209019047103547j),(-0.00034376488955350517-0.0002966514567142743j),(-0.00019681910470663116+0.0004818185385518072j),(0.0010712718870929117-7.765022959906008e-05j),(0.0007832757665221492-0.0008559601554198995j),(-1.5619524853240778e-05-0.001271091567942361j),(-0.0009778178585734196-0.0010318836964795007j),(-0.0016367414582825813-0.00013327467565646807j),(-0.0017003665983204267+0.001176470500420148j),(-0.00019913473623553595+0.00114492841423792j),(-0.0025756183106711633+0.003007995288798575j),(-0.0001879683830435658+0.0011470268453972687j),(-0.0001913726743031493+2.898309487956687e-05j),(-2.246004543527368e-05+0.004122129874236407j),(-0.0009938063097501022+0.0013193051195806045j),(-0.0013635771202531828-3.754937740117394e-05j),(-0.0011883332847018343-0.000746764305643653j),(-0.000499733365939967-0.001207947857753193j),(0.00033593649610186223-0.0011586516404213081j),(0.0009340069340127645-0.0006169973667901422j),(0.001036350220527934+0.00014462877136029156j)
